0,0.002921131206676364,0.048710353672504425,0.022297538816928864,0.022297482937574387
0,0.002155676484107971,0.04327418655157089,0.021971851587295532,0.021971795707941055
1,1.2654047012329102,0.043271858245134354,0.005915106739848852,0.005915091838687658
2,6.796410889364779e-05,0.007789380382746458,0.0006608449039049447,0.0006608431576751173
3,0.1365162581205368,0.0077895219437778,0.0006343226996250451,0.0006343210698105395
4,4.115438787266612e-05,0.006309921387583017,0.0002598087885417044,0.0002598081191536039
5,0.052922241389751434,0.006309934426099062,0.00025017542066052556,0.00025017480948008597
6,4.150632958044298e-05,0.006366266403347254,0.00023011198209133,0.00023011140001472086
7,0.036663636565208435,0.006366281304508448,0.00022531338618136942,0.00022531281865667552
8,4.053370503243059e-05,0.006301513407379389,0.00024444874725304544,0.00024444813607260585
9,0.021625660359859467,0.006301545538008213,0.00024249711714219302,0.0002424964914098382
10,3.85363819077611e-05,0.006251434795558453,0.00026097928639501333,0.0002609786461107433
11,0.011056728661060333,0.00625149579718709,0.0002605370827950537,0.00026053644251078367
12,3.8773981941631064e-05,0.0062218825332820415,0.00027485695318318903,0.00027485625469125807
13,0.007185468450188637,0.006221925374120474,0.0002746543032117188,0.0002746536338236183
14,3.849668428301811e-05,0.006204588804394007,0.00028313579969108105,0.00028313513030298054
15,0.005999471060931683,0.006204619072377682,0.00028281909180805087,0.00028281842241995037
16,3.8484660763060674e-05,0.006190913263708353,0.00028816654230467975,0.00028816581470891833
17,0.005683804862201214,0.006190942600369453,0.0002877904335036874,0.00028778970590792596
18,3.816494427155703e-05,0.00617832550778985,0.0002919485850725323,0.0002919478574767709
19,0.005986426025629044,0.006178339943289757,0.0002916076045949012,0.00029160684789530933
20,3.8097892684163526e-05,0.006165128201246262,0.0002948788460344076,0.0002948781766463071
21,0.005873482674360275,0.00616516312584281,0.00029454458854161203,0.00029454383184202015
22,3.795486190938391e-05,0.006151425652205944,0.0002967661712318659,0.00029676538542844355
23,0.006366926711052656,0.006151446141302586,0.0002962959697470069,0.0002962952421512455
24,3.770254988921806e-05,0.00613743718713522,0.00029973918572068214,0.00029973842902109027
25,0.006139716133475304,0.006137456279247999,0.00029926124261692166,0.0002992604277096689
26,3.74453047697898e-05,0.006121113430708647,0.00030203096684999764,0.00030203021015040576
