0,0.02394717186689377,0.7505491971969604,0.023947229608893394
1,0.004159769043326378,0.4315805733203888,0.004159779287874699
2,0.0005190601223148406,0.1887669414281845,0.0005190614028833807
3,0.0005626166239380836,0.1768341064453125,0.0005626180209219456
4,0.00029450684087350965,0.13764317333698273,0.0002945075975731015
5,0.00023539314861409366,0.13647669553756714,0.00023539374524261802
6,0.00024077620764728636,0.13816162943840027,0.00024077683337964118
7,0.00023051675816532224,0.13084810972213745,0.00023051734024193138
8,0.00025984851527027786,0.1378479301929474,0.00025984912645071745
9,0.0002516540407668799,0.1316724717617035,0.0002516546519473195
10,0.00027629549731500447,0.13853880763053894,0.00027629616670310497
11,0.00027226057136431336,0.1347750425338745,0.0002722612698562443
12,0.0002863231347873807,0.1404409110546112,0.0002863238623831421
13,0.0002846239076461643,0.137240931391716,0.0002846246643457562
14,0.0002901919942814857,0.14152295887470245,0.00029019275098107755
15,0.0002895248762797564,0.13921263813972473,0.00028952560387551785
16,0.00029043882386758924,0.1429087221622467,0.00029043955146335065
17,0.00028988250414840877,0.14226886630058289,0.00028988326084800065
18,0.0002906816662289202,0.14564302563667297,0.00029068245203234255
19,0.0002903063141275197,0.14330199360847473,0.0002903070126194507
20,0.0002875963400583714,0.1459876000881195,0.00028759706765413284
21,0.00028702497365884483,0.14451593160629272,0.00028702570125460625
22,0.00028232974000275135,0.1466103494167328,0.0002823304967023432
23,0.0002818043576553464,0.14540886878967285,0.0002818050852511078
24,0.0002793523599393666,0.14749829471111298,0.000279353087535128
25,0.00027874906663782895,0.14610348641872406,0.0002787497651297599
26,0.0002832811151165515,0.14897574484348297,0.00028328184271231294
27,0.0002826958952937275,0.14681756496429443,0.00028269662288948894
28,0.0002824323601089418,0.14842002093791962,0.00028243305860087276
29,0.00028170080622658134,0.14776086807250977,0.00028170153382234275
30,0.00028006313368678093,0.14883890748023987,0.00028006386128254235
31,0.000279565982054919,0.14721010625362396,0.0002795667096506804
32,0.0002822791284415871,0.1486082673072815,0.00028227988514117897
